Vivado Simulator 2019.2
Time resolution is 1 ps
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
WARNING: Behavioral models for independent clock FIFO configurations do not model synchronization delays. The behavioral models are functionally correct, and will represent the behavior of the configured FIFO. See the FIFO Generator User Guide for more information.
read line:00000e07 1100 00000e07 1100 00000e07 1100 00000e07 1100 00000e07 1100 00000e07 1100 00000e07 1100 00000e07 1100
read line:505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100

read line:505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100

read line:505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100 505050bc 0100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000002 1100 00000002 1100 00000002 1100 00000002 1100 00000002 1100 00000002 1100 00000002 1100 00000002 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:7f7f7f7f 1000 7f7f7f7f 1000 7f7f7f7f 1000 7f7f7f7f 1000 7f7f7f7f 1000 7f7f7f7f 1000 7f7f7f7f 1000 7f7f7f7f 1000

read line:00000003 1100 00000003 1100 00000003 1100 00000003 1100 00000003 1100 00000003 1100 00000003 1100 00000003 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000004 1100 00000004 1100 00000004 1100 00000004 1100 00000004 1100 00000004 1100 00000004 1100 00000004 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000005 1100 00000005 1100 00000005 1100 00000005 1100 00000005 1100 00000005 1100 00000005 1100 00000005 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000006 1100 00000006 1100 00000006 1100 00000006 1100 00000006 1100 00000006 1100 00000006 1100 00000006 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000007 1100 00000007 1100 00000007 1100 00000007 1100 00000007 1100 00000007 1100 00000007 1100 00000007 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000008 1100 00000008 1100 00000008 1100 00000008 1100 00000008 1100 00000008 1100 00000008 1100 00000008 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000009 1100 00000009 1100 00000009 1100 00000009 1100 00000009 1100 00000009 1100 00000009 1100 00000009 1100

read line:00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100 00000001 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100

read line:00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100 00000000 1100
